customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
id19611,Male,0,No,No,31,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.0219337889,1114.85,No
id19612,Female,0,No,Yes,35,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),95.8313595376,45.35,No
id19613,Female,0,Yes,No,34,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,One year,Yes,Electronic check,87.023061393,2117.2,No
id19614,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,31.8511858886,1706.45,No
id19615,Female,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),80.6553263445,1233.65,No
id19616,Female,0,Yes,No,15,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.2862285219,7379.8,No
id19617,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,71.2382293749,577.15,No
id19619,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),68.4987692491,956.65,No
id19620,Female,0,Yes,No,26,No,No,No,No,No,No,No internet service,No,Yes,One year,No,Mailed check,50.448450651,4995.35,No
id19621,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),54.4453908871,668.4,No
id19622,Female,1,Yes,No,39,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.0062386237,8109.8,No
id19623,Female,1,No,No,45,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),84.5584045994,7234.8,No
id19624,Female,1,No,No,34,Yes,No,No,No internet service,No,No,No,No,No,One year,Yes,Bank transfer (automatic),73.7400620877,1277.75,No
id19625,Female,0,No,No,25,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),82.1451035656,2471.6,No
id19626,Male,0,No,No,25,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,79.9898923952,1861.1,No
id19627,Female,0,No,No,35,Yes,No,No,No,No,No,Yes,No,No,One year,Yes,Electronic check,82.0757868048,2684.85,No
id19628,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),87.6097294534,2384.15,No
id19629,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),70.7325826484,4920.8,No
id19630,Male,0,Yes,Yes,29,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),70.4616299973,418.4,No
id19631,Female,0,No,Yes,32,Yes,No phone service,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.9840024376,2964.05,No
id19632,Female,0,No,Yes,41,Yes,No phone service,DSL,No,No,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,93.3198256131,1326.35,No
id19633,Female,0,Yes,No,39,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,73.0615603334,4213.9,No
id19634,Female,0,Yes,Yes,33,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,78.3882992331,1177.95,No
id19635,Female,0,No,Yes,36,Yes,Yes,DSL,No internet service,No,No,Yes,No,No,Month-to-month,No,Mailed check,56.7034315656,3886.85,No
id19636,Male,0,No,No,33,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),46.6341759629,6435.25,No
id19637,Female,0,No,Yes,41,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),74.2910045037,169.75,No
id19638,Male,1,No,No,31,Yes,No,No,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Bank transfer (automatic),58.8401306826,162.45,No
id19639,Male,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,76.6272493472,3273.55,No
id19640,Male,0,Yes,Yes,31,Yes,No phone service,No,No,Yes,No,No,Yes,No,Two year,No,Mailed check,55.0292588384,242.8,No
id19641,Female,1,Yes,Yes,16,No,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,55.9650647087,1284.2,No
id19642,Female,1,Yes,No,21,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,80.8865979125,244.1,No
id19643,Female,1,No,No,52,Yes,No,DSL,No internet service,No,No,No,No,No,Two year,No,Mailed check,45.9326388532,3944.5,No
id19644,Male,0,No,No,45,Yes,No,No,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),83.0763824718,242.8,No
id19645,Female,0,No,No,26,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,One year,Yes,Mailed check,29.4515790744,6595.0,No
id19646,Female,1,No,Yes,19,Yes,No,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,26.0693908621,30.2,Yes
id19647,Female,0,No,Yes,14,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),62.936210972,4687.9,No
id19649,Male,0,No,No,30,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,59.4021159105,2511.3,No
id19650,Male,0,No,No,9,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,81.9665564585,7804.15,No
id19651,Male,0,No,No,20,Yes,No phone service,DSL,No,No internet service,No,Yes,Yes,Yes,Two year,Yes,Mailed check,51.1931109964,4549.05,No
id19652,Male,0,Yes,No,23,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),57.4334319784,4689.5,No
id19653,Female,0,No,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,49.0834333132,20.85,No
id19654,Female,0,No,Yes,28,Yes,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,81.5930103923,4284.8,No
id19655,Male,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,No,Electronic check,53.199270177,516.3,No
id19656,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),77.416906013,1277.75,No
id19657,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,51.5637060817,1567.55,No
id19658,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,71.9787882017,1022.95,No
id19659,Female,1,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.3073439465,1821.95,No
id19660,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Two year,No,Electronic check,70.4007415925,1614.9,No
id19661,Female,0,Yes,Yes,25,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,52.8786073939,3306.85,No
id19662,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),61.9013585877,44.05,No
id19663,Female,1,Yes,No,40,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.6395971397,6347.55,No
id19664,Male,0,Yes,Yes,14,Yes,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,74.2088031098,1207.0,No
id19665,Female,0,No,Yes,25,Yes,No,No,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,68.6264587539,880.05,No
id19666,Male,0,No,Yes,24,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,44.4705519231,5618.3,No
id19667,Female,0,No,Yes,28,Yes,No phone service,No,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),56.4749191224,6253.0,No
id19668,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.5333970392,4885.85,No
id19669,Female,0,No,No,18,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.1781640998,244.75,No
id19670,Male,0,Yes,No,38,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),62.8100163641,512.45,No
id19671,Female,0,No,Yes,11,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),59.5943865303,202.25,No
id19672,Male,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),52.5802721817,1790.15,No
id19673,Male,0,No,Yes,16,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,69.9283698474,280.0,No
id19674,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,36.2159420028,6325.25,No
id19675,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,No,Mailed check,90.6420346966,1070.25,No
id19676,Female,0,No,Yes,40,Yes,Yes,No,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,53.0690245646,405.6,No
id19677,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,56.1772037334,322.9,No
id19678,Male,0,Yes,No,24,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Two year,Yes,Electronic check,83.7238224595,4063.0,No
id19679,Female,0,No,Yes,24,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),102.0995412058,233.9,No
id19680,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,59.4768719264,865.0,No
id19681,Female,0,No,No,7,Yes,No,No,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),64.073337083,308.7,No
id19683,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),58.932718679,2221.55,No
id19684,Male,0,Yes,No,19,Yes,Yes,No,Yes,No,No,No internet service,Yes,No internet service,One year,No,Electronic check,51.3138535967,5264.5,No
id19685,Male,0,Yes,No,48,Yes,Yes,No,Yes,No,No internet service,No,No,No,One year,No,Electronic check,73.1478779495,729.95,No
id19686,Male,1,No,No,26,No,No phone service,DSL,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,87.8278483075,1862.9,No
id19687,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),63.9616368536,2510.2,No
id19688,Male,1,No,Yes,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,50.7641061448,301.9,No
id19689,Male,0,No,Yes,25,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,One year,Yes,Mailed check,107.5554448868,19.75,No
id19690,Male,1,Yes,No,59,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Mailed check,56.769823973,1559.45,No
id19692,Male,1,No,No,34,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No,Two year,Yes,Electronic check,109.6968509331,4523.25,No
id19693,Male,1,Yes,No,15,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),53.0853142932,129.55,No
id19694,Male,0,No,No,34,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),65.6109525505,7939.25,No
id19695,Male,1,No,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),62.1782069147,4653.85,No
id19697,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.1401925003,780.1,No
id19698,Male,1,Yes,No,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),68.8902794396,130.5,No
id19699,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.2840888959,7806.5,Yes
id19701,Female,0,No,No,8,Yes,No,No,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,49.6516485023,157.75,No
id19702,Female,1,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),71.3925989413,267.4,No
id19703,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),74.1574107377,6224.8,No
id19704,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),76.3757443703,2878.75,No
id19705,Female,0,No,No,18,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No internet service,One year,No,Mailed check,57.76805961,77.75,No
id19706,Female,0,Yes,No,14,Yes,No,No,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,101.7975788621,6743.55,No
id19707,Male,0,No,Yes,42,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),75.9179545116,1194.3,No
id19708,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),54.5271733678,950.75,Yes
id19709,Male,0,No,Yes,17,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,82.6409525575,1098.85,No
id19710,Female,1,Yes,No,38,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,55.18794131,981.45,No
id19711,Female,1,Yes,No,10,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),96.3544765365,1369.8,Yes
id19712,Female,1,No,No,23,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),70.4385084373,151.8,No
id19713,Male,1,No,No,17,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,One year,No,Electronic check,59.9143913011,4921.2,No
id19714,Male,0,No,Yes,16,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,Two year,No,Bank transfer (automatic),43.6941586666,4367.35,No
id19715,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,61.2262703137,3734.25,No
id19716,Male,1,No,Yes,34,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,Yes,Credit card (automatic),59.9509150809,820.5,No
id19717,Male,0,No,No,12,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,79.8531506869,2510.7,No
id19718,Male,0,No,No,57,No,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),25.8108020654,1108.6,No
id19719,Female,0,No,No,38,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),54.322805108,801.3,No
id19720,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,84.0557353143,1636.95,No
id19721,Female,1,No,No,44,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Credit card (automatic),79.9190559463,5629.15,No
id19722,Male,1,Yes,No,24,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Mailed check,36.3583924264,208.7,No
id19723,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,One year,Yes,Electronic check,84.9562076889,3313.4,No
id19724,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,93.2298392721,1017.35,No
id19725,Male,1,Yes,No,32,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),39.1220555868,181.7,No
id19727,Male,0,Yes,Yes,38,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,45.512191639,1269.1,No
id19728,Male,1,No,No,23,No,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.6009563587,147.15,No
id19729,Male,0,No,Yes,16,Yes,Yes,No,No,No internet service,Yes,No,Yes,No internet service,Two year,No,Electronic check,48.9460602767,6014.85,No
id19730,Male,1,Yes,Yes,47,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Electronic check,35.6277081743,2023.55,No
id19731,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.5496807221,8277.05,No
id19732,Female,1,Yes,No,31,Yes,No,No,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),53.1933141721,7842.3,No
id19733,Female,0,Yes,No,31,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,84.7712027272,852.7,No
id19734,Female,0,Yes,Yes,32,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.9384366929,360.55,No
id19735,Male,0,No,No,50,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,59.8332710264,1388.45,No
id19736,Female,0,No,No,38,No,No,DSL,Yes,No,No,No internet service,Yes,No,Two year,Yes,Electronic check,57.5407856025,2674.15,No
id19737,Female,0,Yes,No,19,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,79.5213154886,1070.25,No
id19738,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,43.2656563097,107.6,No
id19739,Female,0,Yes,No,23,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),65.3324822111,2754.45,No
id19740,Male,0,No,Yes,20,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.2241640923,101.9,No
id19741,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),62.167840145,3794.5,No
id19742,Female,0,No,No,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,46.4851127066,122.7,No
id19743,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),51.9275997955,554.45,No
id19744,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),77.357353896,2165.05,No
id19745,Male,0,No,No,30,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),85.3667317988,4750.95,No
id19746,Female,1,No,Yes,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),72.0271056341,999.9,No
id19747,Male,0,Yes,No,24,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,86.4714867732,1082.8,No
id19748,Male,0,Yes,Yes,33,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No internet service,One year,No,Mailed check,98.7265696551,253.8,No
id19749,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),31.3802642172,6529.25,No
id19751,Male,0,Yes,No,13,No,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Two year,No,Mailed check,46.5181404161,3591.25,No
id19752,Female,1,No,No,30,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.8322969881,1496.9,No
